Taxon id;Global sorteringsordning;Vetenskapligt namn;Svenskt namn;Kategori;Observationer;Landskapstyp;RedListCategory;Rödlistningskriterium
776;101380;Hippocrepis emerus;gulkronill;Art;1347;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;B1ab(iii,v)+2ab(iii,v)
264450;101382;Hippocrepis emerus subsp. emerus;äkta gulkronill;Underart;29;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;B1ab(iii,v)+2ab(iii,v)
221220;101406;Lathyrus japonicus;strandvial;Art;4164;Havsstrand (H) - Stor betydelse;LC;
221222;101416;Lathyrus linifolius;gökärt;Art;51560;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;LC;
221223;101419;Lathyrus niger;vippärt;Art;8546;Skog (S) - Stor betydelse;NT;A2b
221227;101423;Lathyrus palustris;kärrvial;Art;5524;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse;LC;
916;101430;Lathyrus sphaericus;vårvial;Art;302;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;D
917;101433;Lathyrus tuberosus;knölvial;Art;2095;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;VU;"A2b; B2ab(iii,v); C1+2a(i)"
221235;101435;Lathyrus vernus;vårärt;Art;18004;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
221239;101444;Lotus corniculatus;käringtand;Art;49951;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse;LC;
221306;101452;Lotus maritimus;klöverärt;Art;3671;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
999;101458;Lotus tenuis;smal käringtand;Art;1708;Havsstrand (H) - Stor betydelse;VU;B2ab(v)
1023;101488;Medicago minima;sandlusern;Art;1060;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(iii,iv,v)
1035;101513;Melilotus dentatus;strandsötväppling;Art;399;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)
221295;101552;Oxytropis campestris;fältvedel;Art;2463;Jordbrukslandskap (J) - Stor betydelse;LC;
220834;101558;Oxytropis lapponica;lappvedel;Art;619;Fjäll (F) - Stor betydelse;LC;
1142;101559;Oxytropis pilosa;luddvedel;Art;1325;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse;EN;B2ab(iii,v)
1603;101604;Trifolium alpestre;alpklöver;Art;181;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;EN;"A2ab; B1ab(iii,iv,v)+2ab(iii,iv,v); C1"
221324;101620;Trifolium fragiferum;smultronklöver;Art;5447;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;LC;
221333;101634;Trifolium montanum;backklöver;Art;9382;Jordbrukslandskap (J) - Stor betydelse;NT;A2bc+4abc
1658;101697;Vicia dumetorum;buskvicker;Art;1643;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;A2ab
1659;101718;Vicia pisiformis;ärtvicker;Art;1462;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B2ab(ii,iii,v)
220853;101747;Polygala amarella;rosettjungfrulin;Art;9341;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
222133;101750;Polygala vulgaris;jungfrulin;Art;32585;Jordbrukslandskap (J) - Stor betydelse;LC;
222934;101772;Alchemilla alpina;fjällkåpa;Art;2635;Fjäll (F) - Stor betydelse;LC;
222943;101795;Alchemilla glaucescens;sammetsdaggkåpa;Art;17132;Jordbrukslandskap (J) - Stor betydelse;LC;
224945;101841;Argentina anserina subsp. groenlandica;grönlandsgåsört;Underart;806;Havsstrand (H) - Stor betydelse;LC;
221186;101857;Comarum palustre;kråkklöver;Art;52070;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
1873;101864;Cotoneaster canescens;alvaroxbär;Art;1546;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;LC;
223005;101876;Cotoneaster integerrimus;rött oxbär;Art;5762;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
223003;101887;Cotoneaster niger;svartoxbär;Art;2110;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;LC;
219668;101938;Dryas octopetala;fjällsippa;Art;2676;Fjäll (F) - Stor betydelse;LC;
1879;101941;Drymocallis rupestris;trollsmultron;Art;3677;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;"B2ab(iii,v); C1+2a(i)"
223027;101953;Filipendula vulgaris;brudbröd;Art;38070;Jordbrukslandskap (J) - Stor betydelse;LC;
223032;101963;Fragaria viridis;backsmultron;Art;8224;Jordbrukslandskap (J) - Stor betydelse;LC;
223037;101980;Geum rivale;humleblomster;Art;47232;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
223056;102041;Potentilla crantzii;vårfingerört;Art;9135;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;LC;
223057;102043;Potentilla erecta;blodrot;Art;76597;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
1286;102044;Potentilla heptaphylla;luddfingerört;Art;1111;Jordbrukslandskap (J) - Stor betydelse;NT;B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)
1287;102045;Potentilla hyparctica;raggfingerört;Art;94;Fjäll (F) - Stor betydelse;VU;D1
1288;102058;Potentilla multifida;mångfingerört;Art;203;Skog (S) - Stor betydelse, Fjäll (F) - Har betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(v)
1289;102075;Potentilla sterilis;smultronfingerört;Art;605;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)
1909;102076;Potentilla sterneri;backfingerört;Art;1253;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;B2ab(iii,v)
223073;102087;Potentilla verna;småfingerört;Art;7993;Jordbrukslandskap (J) - Stor betydelse;LC;
1396;102158;Rosa acicularis;finnros;Art;448;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;VU;D2
1397;102159;Rosa agrestis;åkerros;Art;274;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;CR;D
1398;102183;Rosa × inodora;västkustros;Art;1141;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;EN;D
223185;102250;Rubus saxatilis;stenbär;Art;51314;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
223205;102467;Sibbaldia procumbens;dvärgfingerört;Art;1657;Fjäll (F) - Stor betydelse;LC;
1285;102470;Sibbaldianthe bifurca;spetsfingerört;Art;386;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NA;
6037533;102481;Sorbus atrata;garderönn;Art;2271;Skog (S) - Stor betydelse;VU;D1+2
6037532;102488;Sorbus faohraei;bungerönn;Art;116;Skog (S) - Stor betydelse;CR;"B1ab(v)+2ab(v); C1+2a(i,ii); D"
1509;102499;Sorbus meinichii/teodori agg.;fagerrönn (aggregat);Kollektivtaxon;3057;Jordbrukslandskap (J) - Stor betydelse;NE;
1508;102503;Sorbus obtusifolia;norskoxel;Art;374;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;D
6037534;102512;Sorbus teodori;avarönn;Art;414;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;CR;D
6002920;102513;Sorbus teodori agg.;avarönn (aggregat);Artkomplex;3028;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;NA;
225038;102519;Sorbus aucuparia × hybrida;rönn × finnoxel;Hybrid;74;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NA;
221206;102569;Hippophaë rhamnoides;havtorn;Art;4684;Havsstrand (H) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
225051;102621;Urtica dioica subsp. sondenii;fjällnässla;Underart;236;Fjäll (F) - Stor betydelse, Skog (S) - Stor betydelse;LC;
221929;102779;Parnassia palustris;slåtterblomma;Art;31156;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
836;102814;Hypericum humifusum;dvärgjohannesört;Art;1258;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;"B2ab(i,ii,iii,v); C2a(i)"
837;102822;Hypericum pulchrum;hedjohannesört;Art;737;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;VU;B1ab(i,ii)+2ab(i,ii)
576;102829;Elatine hexandra;skaftslamkrypa;Art;1193;Sötvatten (L) - Stor betydelse, Våtmark (V) - Har betydelse;VU;"A2b; B2ab(i,ii,iii,iv,v)"
221524;102830;Elatine hydropiper;korsslamkrypa;Art;2085;Havsstrand (H) - Stor betydelse, Sötvatten (L) - Stor betydelse, Brackvatten (B) - Har betydelse;LC;
577;102833;Elatine orthosperma;nordslamkrypa;Art;628;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Brackvatten (B) - Har betydelse, Havsstrand (H) - Har betydelse, Jordbrukslandskap (J) - Har betydelse;NT;B2ab(ii,iii)
221526;102834;Elatine triandra;tretalig slamkrypa;Art;1283;Sötvatten (L) - Stor betydelse, Brackvatten (B) - Har betydelse, Havsstrand (H) - Har betydelse;LC;
1661;102838;Viola alba;silverviol;Art;686;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;CR;B1ab(iii,v)
221994;102841;Viola biflora;fjällviol;Art;4850;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse;LC;
224375;102843;Viola canina subsp. canina;äkta ängsviol;Underart;18749;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NE;
224382;102844;Viola canina subsp. montana;norrlandsviol;Underart;5387;Jordbrukslandskap (J) - Stor betydelse;LC;
1662;102845;Viola collina;bergviol;Art;1377;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(iii,v)
1663;102848;Viola elatior;storviol;Art;1275;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;EN;B1ab(iii,v)+2ab(iii,v)
221999;102849;Viola epipsila;mossviol;Art;10597;Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse;LC;
222002;102853;Viola mirabilis;underviol;Art;11944;Skog (S) - Stor betydelse;LC;
222004;102855;Viola palustris;kärrviol;Art;39201;Våtmark (V) - Stor betydelse;LC;
1664;102862;Viola rupestris subsp. relicta;lappviol;Underart;264;Fjäll (F) - Stor betydelse;NT;B2a
1665;102867;Viola selkirkii;skuggviol;Art;1511;Skog (S) - Stor betydelse;NT;B2ab(iii,v)
222011;102871;Viola tricolor;styvmorsviol;Art;33609;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
1666;102874;Viola uliginosa;sumpviol;Art;3121;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;"A2b; B2ab(ii,iii)"
223281;102984;Salix arbuscula;risvide;Art;967;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
225176;102991;Salix bebbiana;finnvide;Art;1307;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
223284;102996;Salix caprea;sälg;Art;72767;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse;LC;
225139;103025;Salix hastata subsp. subintegrifolia;finnblekvide;Underart;1178;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
223297;103046;Salix myrsinites;glansvide;Art;2578;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
223300;103054;Salix phylicifolia;grönvide;Art;18013;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;LC;
223303;103058;Salix repens;hundvide;Art;25099;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Fjäll (F) - Har betydelse, Våtmark (V) - Har betydelse;LC;
225173;103060;Salix repens var. argentea;sandvide;Varietet;843;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;NE;
221968;103266;Euphorbia palustris;kärrtörel;Art;2614;Havsstrand (H) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
221987;103284;Mercurialis perennis;skogsbingel;Art;11930;Skog (S) - Stor betydelse;LC;
221983;103293;Linum catharticum;vildlin;Art;19485;Jordbrukslandskap (J) - Stor betydelse;LC;
1910;103298;Radiola linoides;dvärglin;Art;4370;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;"A2b; B2ab(iii,iv,v)"
706;103325;Geranium bohemicum;svedjenäva;Art;4629;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;B2ab(v)
221471;103330;Geranium columbinum;duvnäva;Art;6602;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
708;103343;Geranium palustre;kärrnäva;Art;802;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse;EN;A2ab
222087;103397;Lythrum salicaria;fackelblomster;Art;29878;Havsstrand (H) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Sötvatten (L) - Har betydelse;LC;
222395;103417;Circaea alpina;dvärghäxört;Art;6311;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;LC;
222061;103430;Epilobium alsinifolium;källdunört;Art;1250;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
222069;103439;Epilobium hornemannii;fjälldunört;Art;4045;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
222072;103443;Epilobium laestadii;lappdunört;Art;107;Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse;LC;
222412;103791;Daphne mezereum;tibast;Art;29820;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
1884;103798;Fumana procumbens;gotlandssolvända;Art;1551;Jordbrukslandskap (J) - Stor betydelse;LC;
220164;103802;Helianthemum nummularium;solvända;Art;20765;Jordbrukslandskap (J) - Stor betydelse;NT;A2b
1886;103806;Helianthemum oelandicum;ölandssolvända;Art;2725;Jordbrukslandskap (J) - Stor betydelse;LC;
1852;103843;Alyssum alyssoides;grådådra;Art;5876;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NT;B2ab(ii,iii,v)
220423;103871;Arabis hirsuta;lundtrav;Art;12067;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;LC;
81;103876;Arabis planisiliqua;gotlandstrav;Art;295;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;EN;B1ab(v)+2ab(v)
172;103930;Braya linearis;fjällkrassing;Art;519;Fjäll (F) - Stor betydelse;NT;B2a
220449;103935;Cakile maritima;marviol;Art;5237;Havsstrand (H) - Stor betydelse;LC;
221178;103961;Cardamine amara;bäckbräsma;Art;15819;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
220460;103963;Cardamine bulbifera;tandrot;Art;11982;Skog (S) - Stor betydelse;LC;
254;103974;Cardamine parviflora;strandbräsma;Art;1263;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(i,ii,iii,iv,v)
220467;103976;Cardamine pratensis;ängsbräsma;Art;29747;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
220474;103992;Cochlearia officinalis;skörbjuggsört;Art;3827;Havsstrand (H) - Stor betydelse;LC;
220482;104010;Crambe maritima;strandkål;Art;4344;Havsstrand (H) - Stor betydelse;LC;
561;104026;Draba cacuminum;blockdraba;Art;136;Fjäll (F) - Stor betydelse;VU;D1
264649;104027;Draba cacuminum subsp. angusticarpa;nordlig blockdraba;Underart;8;Fjäll (F) - Stor betydelse;NE;
220494;104033;Draba glabella;fjälldraba;Art;556;Fjäll (F) - Stor betydelse;LC;
220496;104036;Draba incana;grådraba;Art;1609;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
220498;104039;Draba muralis;lunddraba;Art;4128;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;LC;
1878;104047;Draba subcapitata;raggdraba;Art;56;Fjäll (F) - Stor betydelse;EN;D
1939;104088;Erucastrum supinum;kalkkrassing;Art;3199;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
220517;104100;Erysimum strictum;bergkårel;Art;3912;Jordbrukslandskap (J) - Stor betydelse, Fjäll (F) - Har betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
222518;104121;Hornungia petraea;stenkrassing;Art;2582;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
219842;104135;Isatis tinctoria;vejde;Art;3173;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
220540;104152;Lepidium latifolium;bitterkrassing;Art;1593;Havsstrand (H) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
1000;104168;Lunaria rediviva;månviol;Art;1267;Skog (S) - Stor betydelse;NT;B2a
1394;104187;Nasturtium microphyllum;bäckfräne;Art;186;Jordbrukslandskap (J) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Har betydelse;CR;D
220604;104262;Subularia aquatica;sylört;Art;6638;Sötvatten (L) - Stor betydelse, Brackvatten (B) - Har betydelse, Våtmark (V) - Har betydelse;LC;
220605;104264;Teesdalia nudicaulis;sandkrassing;Art;6437;Jordbrukslandskap (J) - Stor betydelse;LC;
1560;104274;Thesium alpinum;spindelört;Art;5228;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;B2ab(iii,v)
1667;104277;Viscum album;mistel;Art;17146;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
220649;104293;Armeria maritima;trift;Art;13893;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
86;104297;Armeria scabra;fjälltrift;Art;59;Fjäll (F) - Stor betydelse;VU;D2
220551;104299;Limonium humile;bohusmarrisp;Art;1485;Havsstrand (H) - Stor betydelse;LC;
978;104305;Limonium vulgare;marrisp;Art;1458;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;VU;"A2b; B2ab(ii,v)"
220685;104325;Bistorta vivipara;ormrot;Art;31539;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;LC;
220833;104341;Oxyria digyna;fjällsyra;Art;1917;Fjäll (F) - Stor betydelse;LC;
221909;104343;Persicaria amphibia;vattenpilört;Art;17519;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
1263;104346;Persicaria foliosa;ävjepilört;Art;1781;Havsstrand (H) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Brackvatten (B) - Har betydelse, Jordbrukslandskap (J) - Har betydelse;NT;B2ab(ii,iii)
1264;104385;Polygonum oxyspermum;näbbtrampört;Art;642;Havsstrand (H) - Stor betydelse;EN;C2a(i)
220869;104415;Rumex acetosella;bergssyra;Art;47680;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
220877;104430;Rumex crispus;krusskräppa;Art;29439;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
220881;104445;Rumex longifolius;gårdsskräppa;Art;26328;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
220888;104463;Rumex pseudonatronatus;finnskräppa;Art;126;Havsstrand (H) - Stor betydelse;LC;
220120;104531;Drosera anglica;storsileshår;Art;18940;Våtmark (V) - Stor betydelse;LC;
220772;104533;Drosera intermedia;småsileshår;Art;6706;Våtmark (V) - Stor betydelse;LC;
220773;104534;Drosera rotundifolia;rundsileshår;Art;34906;Våtmark (V) - Stor betydelse;LC;
1857;104545;Arenaria gothica;kalknarv;Art;1061;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;B2a
84;104546;Arenaria humifusa;grusnarv;Art;361;Fjäll (F) - Stor betydelse;NT;B1a+2a
1858;104549;Arenaria norvegica;skrednarv;Art;477;Fjäll (F) - Stor betydelse;NT;B2a
220651;104557;Atocion rupestre;bergglim;Art;7465;Jordbrukslandskap (J) - Stor betydelse, Fjäll (F) - Har betydelse, Skog (S) - Har betydelse;LC;
301;104566;Cerastium brachypetalum;raggarv;Art;972;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(i,ii,iii,iv,v)
220693;104570;Cerastium diffusum;västkustarv;Art;646;Havsstrand (H) - Stor betydelse;LC;
220696;104579;Cerastium glutinosum;klibbarv;Art;1874;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
220698;104584;Cerastium pumilum;alvararv;Art;2430;Jordbrukslandskap (J) - Stor betydelse;LC;
527;104612;Dianthus arenarius;sandnejlika;Art;3153;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(i,ii,iii)
223945;104613;Dianthus arenarius subsp. arenarius;skånsk sandnejlika;Underart;79;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NE;
528;104615;Dianthus armeria;knippnejlika;Art;2363;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;VU;B2ab(i,iii,v)
220765;104622;Dianthus deltoides;backnejlika;Art;25173;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
529;104631;Dianthus superbus;praktnejlika;Art;1012;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;EN;"A2ab; B2ab(i,ii,iii,v)"
220788;104642;Gypsophila fastigiata;såpört;Art;1771;Jordbrukslandskap (J) - Stor betydelse;LC;
220801;104662;Honckenya peploides;saltarv;Art;5848;Havsstrand (H) - Stor betydelse;LC;
873;104666;Illecebrum verticillatum;glimmerört;Art;206;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NA;
220811;104675;Lychnis flos-cuculi;gökblomster;Art;23535;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
1062;104682;Moehringia lateriflora;ryssnarv;Art;139;Skog (S) - Stor betydelse;VU;B1ab(iii)+2ab(iii)
1186;104692;Petrorhagia prolifera;hylsnejlika;Art;2005;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
220818;104699;Sabulina rubella;rödnörel;Art;210;Fjäll (F) - Stor betydelse;NT;"B2ab(ii,iii,v); D1"
1059;104705;Sabulina viscosa;sandnörel;Art;522;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;CR;"B1ab(iv,v)+2ab(iv,v); C2a(i,ii); D"
1429;104707;Sagina apetala;fältnarv;Art;390;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(i,iii,iv,v)
220900;104709;Sagina maritima;strandnarv;Art;1871;Havsstrand (H) - Stor betydelse;NT;A2b
220903;104713;Sagina nodosa;knutnarv;Art;7541;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
220915;104730;Scleranthus perennis;vitknavel;Art;8220;Jordbrukslandskap (J) - Stor betydelse;LC;
1494;104745;Silene dichotoma;gaffelglim;Art;1348;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NA;
224043;104746;Silene dichotoma subsp. dichotoma;vanlig gaffelglim;Underart;36;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NA;
231011;104758;Silene involucrata;polarblära;Art;335;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;NT;"B1a+2a; D2"
1496;104760;Silene involucrata subsp. tenella;polarblära;Underart;110;Fjäll (F) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;NE;
220931;104762;Silene latifolia;vitblära;Art;11825;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
220941;104783;Silene uniflora;strandglim;Art;8212;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
1938;104784;Silene uniflora subsp. petraea;alvarglim;Underart;1337;Jordbrukslandskap (J) - Stor betydelse;LC;
220943;104789;Silene viscosa;klibbglim;Art;1392;Havsstrand (H) - Stor betydelse;LC;
220946;104807;Spergula morisonii;vårspärgel;Art;8005;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
220949;104810;Spergularia marina;saltnarv;Art;5065;Havsstrand (H) - Stor betydelse;LC;
220947;104811;Spergularia media;havsnarv;Art;2047;Havsstrand (H) - Stor betydelse;LC;
220951;104817;Stellaria alsine;källarv;Art;11839;Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse;LC;
220952;104818;Stellaria borealis;norrlandsarv;Art;2629;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse, Sötvatten (L) - Har betydelse;LC;
224069;104821;Stellaria crassifolia var. paludosa;kärrsumparv;Varietet;53;Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse;LC;
1529;104822;Stellaria fennica;finnstjärnblomma;Art;29;Havsstrand (H) - Stor betydelse, Skog (S) - Har betydelse, Våtmark (V) - Har betydelse;CR;B1ab(i,ii,iii,v)
220956;104825;Stellaria holostea;buskstjärnblomma;Art;7957;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
1528;104828;Stellaria longipes;polarstjärnblomma;Art;139;Fjäll (F) - Stor betydelse;VU;D1+2
