Taxon id;Global sorteringsordning;Vetenskapligt namn;Svenskt namn;Kategori;Observationer;Landskapstyp;RedListCategory;Rödlistningskriterium
1895;97224;Lycopodiella inundata;strandlummer;Art;5082;Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse, Urban miljö (U) - Har betydelse;NT;A2b
221946;97230;Lycopodium clavatum;mattlummer;Art;20546;Fjäll (F) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
221941;97233;Lycopodium complanatum;plattlummer;Art;14484;Skog (S) - Stor betydelse;LC;
552;97236;Lycopodium tristachyum;cypresslummer;Art;1199;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;"A2abc; B2ab(i,ii,iii,v)"
220532;97246;Isoëtes echinospora;vekt braxengräs;Art;4294;Sötvatten (L) - Stor betydelse, Brackvatten (B) - Har betydelse;LC;
221590;97250;Isoëtes lacustris;styvt braxengräs;Art;7105;Sötvatten (L) - Stor betydelse, Brackvatten (B) - Har betydelse;LC;
223414;97258;Selaginella selaginoides;dvärglummer;Art;12029;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
221059;97268;Equisetum fluviatile;sjöfräken;Art;49093;Sötvatten (L) - Stor betydelse, Våtmark (V) - Har betydelse;LC;
221063;97273;Equisetum scirpoides;trådfräken;Art;2222;Fjäll (F) - Stor betydelse, Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
164;97292;Botrychium boreale;nordlåsbräken;Art;1933;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse;NT;C2a(i)
222112;97293;Botrychium lunaria;månlåsbräken;Art;16807;Jordbrukslandskap (J) - Stor betydelse, Fjäll (F) - Har betydelse, Urban miljö (U) - Har betydelse;NT;A2bc+4abc
165;97296;Botrychium lanceolatum;topplåsbräken;Art;2585;Jordbrukslandskap (J) - Stor betydelse, Fjäll (F) - Har betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;VU;C2a(i)
166;97297;Botrychium matricariifolium;rutlåsbräken;Art;1727;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;VU;"A2b; B2b(ii,iii,iv,v)c(iv); C2a(i)"
167;97299;Botrychium multifidum;höstlåsbräken;Art;4530;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;NT;A2bc+4abc
220261;97309;Ophioglossum vulgatum;ormtunga;Art;6738;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;LC;
222593;97314;Osmunda regalis;safsa;Art;2930;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
1241;97332;Pilularia globulifera;klotgräs;Art;2863;Sötvatten (L) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse;VU;A2b
221514;97361;Cryptogramma crispa;krusbräken;Art;432;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;LC;
222740;97372;Cystopteris fragilis;stenbräken;Art;16293;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
222741;97376;Cystopteris montana;finbräken;Art;3049;Skog (S) - Stor betydelse, Fjäll (F) - Har betydelse, Våtmark (V) - Har betydelse;LC;
219815;97381;Gymnocarpium dryopteris;ekbräken;Art;45404;Skog (S) - Stor betydelse;LC;
744;97382;Gymnocarpium robertianum;kalkbräken;Art;1640;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;NT;"A2b; B2b(iii,v)"
222730;97392;Asplenium ruta-muraria;murruta;Art;4579;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
222732;97394;Asplenium septentrionale;gaffelbräken;Art;12014;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
222733;97395;Asplenium trichomanes;svartbräken;Art;16375;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
224868;97396;Asplenium trichomanes subsp. quadrivalens;kalksvartbräken;Underart;2121;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;NE;
222734;97399;Asplenium viride;grönbräken;Art;1519;Fjäll (F) - Stor betydelse, Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
223358;97411;Phegopteris connectilis;hultbräken;Art;36054;Skog (S) - Stor betydelse;LC;
222762;97414;Thelypteris palustris;kärrbräken;Art;7240;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
222764;97418;Woodsia glabella;dvärghällebräken;Art;281;Fjäll (F) - Stor betydelse;LC;
222765;97419;Woodsia ilvensis;hällebräken;Art;8622;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;LC;
220250;97425;Matteuccia struthiopteris;strutbräken;Art;14791;Skog (S) - Stor betydelse;LC;
220686;97433;Blechnum spicant;kambräken;Art;5782;Skog (S) - Stor betydelse;LC;
222736;97439;Athyrium filix-femina;majbräken;Art;42467;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
220007;97780;Calla palustris;missne;Art;18977;Skog (S) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
219572;97835;Lemna trisulca;korsandmat;Art;7370;Sötvatten (L) - Stor betydelse, Brackvatten (B) - Har betydelse;LC;
219609;97854;Spirodela polyrhiza;stor andmat;Art;4076;Sötvatten (L) - Stor betydelse;LC;
221930;97876;Tofieldia calyculata;kärrlilja;Art;1949;Våtmark (V) - Stor betydelse;LC;
221931;97877;Tofieldia pusilla;björnbrodd;Art;9047;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
219647;97937;Butomus umbellatus;blomvass;Art;6658;Sötvatten (L) - Stor betydelse, Våtmark (V) - Har betydelse;LC;
220991;97957;Hydrocharis morsus-ranae;dyblad;Art;7336;Sötvatten (L) - Stor betydelse;LC;
219579;97969;Najas marina;havsnajas;Art;13980;Brackvatten (B) - Stor betydelse, Sötvatten (L) - Har betydelse;LC;
219611;97979;Stratiotes aloides;vattenaloe;Art;2926;Sötvatten (L) - Stor betydelse;LC;
219607;97989;Scheuchzeria palustris;kallgräs;Art;13065;Våtmark (V) - Stor betydelse;LC;
219612;98010;Triglochin maritima;havssälting;Art;9280;Havsstrand (H) - Stor betydelse;LC;
219613;98011;Triglochin palustris;kärrsälting;Art;14487;Havsstrand (H) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
219616;98016;Zostera marina;ålgräs;Art;17705;Brackvatten (B) - Stor betydelse, Marin miljö (M) - Stor betydelse;VU;A2b
1683;98017;Zostera noltii;dvärgålgräs;Art;539;Marin miljö (M) - Stor betydelse;VU;"A2b; B2ab(ii,iii,v)"
1903;98036;Potamogeton compressus;bandnate;Art;2282;Sötvatten (L) - Stor betydelse;VU;A2b+4ab
1904;98052;Potamogeton friesii;uddnate;Art;1927;Sötvatten (L) - Stor betydelse;NT;"A2b; B2ab(ii,iii,v)"
219591;98065;Potamogeton lucens;grovnate;Art;4177;Sötvatten (L) - Stor betydelse;LC;
219593;98074;Potamogeton obtusifolius;trubbnate;Art;4706;Sötvatten (L) - Stor betydelse;LC;
219595;98080;Potamogeton perfoliatus;ålnate;Art;37897;Brackvatten (B) - Stor betydelse, Sötvatten (L) - Stor betydelse;LC;
219598;98086;Potamogeton pusillus;spädnate;Art;3864;Brackvatten (B) - Stor betydelse, Sötvatten (L) - Stor betydelse;LC;
1283;98091;Potamogeton rutilus;styvnate;Art;759;Sötvatten (L) - Stor betydelse;VU;B2ab(ii,iii,v)
219588;98122;Stuckenia filiformis;trådnate;Art;5316;Brackvatten (B) - Stor betydelse, Sötvatten (L) - Stor betydelse;LC;
219594;98123;Stuckenia pectinata;borstnate;Art;53303;Brackvatten (B) - Stor betydelse, Sötvatten (L) - Stor betydelse;LC;
1905;98124;Stuckenia vaginata;slidnate;Art;658;Brackvatten (B) - Stor betydelse, Sötvatten (L) - Har betydelse;NT;B2ab(iii,v)
223535;98131;Zannichellia major;storsärv;Art;845;Brackvatten (B) - Stor betydelse, Marin miljö (M) - Stor betydelse;LC;
219614;98132;Zannichellia palustris;hårsärv;Art;21513;Brackvatten (B) - Stor betydelse, Marin miljö (M) - Stor betydelse, Sötvatten (L) - Stor betydelse;LC;
219604;98138;Ruppia maritima;hårnating;Art;3511;Brackvatten (B) - Stor betydelse, Marin miljö (M) - Stor betydelse;LC;
219603;98141;Ruppia spiralis;skruvnating;Art;4030;Brackvatten (B) - Stor betydelse, Marin miljö (M) - Stor betydelse;LC;
222592;98151;Narthecium ossifragum;myrlilja;Art;6908;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
223049;98158;Paris quadrifolia;ormbär;Art;47400;Skog (S) - Stor betydelse;LC;
221918;98200;Gagea spathacea;lundvårlök;Art;2438;Skog (S) - Stor betydelse;LC;
221501;98234;Anacamptis morio;göknycklar;Art;2529;Jordbrukslandskap (J) - Stor betydelse;LC;
233;98238;Calypso bulbosa;norna;Art;5505;Skog (S) - Stor betydelse;VU;A2b
219795;98248;Coeloglossum viride;grönkulla;Art;7921;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;LC;
220093;98253;Corallorhiza trifida;korallrot;Art;15655;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse;LC;
504;98255;Cypripedium calceolus;guckusko;Art;15477;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Våtmark (V) - Har betydelse;LC;
219788;98257;Dactylorhiza incarnata;ängsnycklar;Art;29763;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse;LC;
219790;98266;Dactylorhiza maculata;fläcknycklar;Art;68076;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse;LC;
223591;98267;Dactylorhiza maculata subsp. fuchsii;skogsnycklar;Underart;11068;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
223597;98269;Dactylorhiza maculata subsp. maculata;Jungfru Marie nycklar;Underart;28251;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
219794;98280;Dactylorhiza majalis subsp. lapponica;sumpnycklar;Underart;4420;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
514;98283;Dactylorhiza majalis subsp. majalis;majnycklar;Underart;1612;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Har betydelse;NT;A2b
219793;98287;Dactylorhiza majalis subsp. sphagnicola;mossnycklar;Underart;1228;Våtmark (V) - Stor betydelse;LC;
219792;98290;Dactylorhiza sambucina;Adam och Eva;Art;7439;Jordbrukslandskap (J) - Stor betydelse;LC;
219798;98327;Epipactis helleborine;skogsknipprot;Art;14966;Skog (S) - Stor betydelse, Havsstrand (H) - Har betydelse;LC;
219799;98334;Epipactis palustris;kärrknipprot;Art;17597;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
220787;98349;Goodyera repens;knärot;Art;95563;Skog (S) - Stor betydelse;VU;A2bc+4abc
219811;98351;Gymnadenia conopsea;brudsporre;Art;21145;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
1085;98354;Gymnadenia nigra;brunkulla;Art;0;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Har betydelse;EN;A2ab
222495;98359;Hammarbya paludosa;myggblomster;Art;4720;Våtmark (V) - Stor betydelse;LC;
770;98361;Herminium monorchis;honungsblomster;Art;6788;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;VU;A2b
980;98363;Liparis loeselii;gulyxne;Art;9175;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;A3c
221952;98370;Neottia cordata;spindelblomster;Art;21224;Skog (S) - Stor betydelse;LC;
222118;98375;Ophrys insectifera;flugblomster;Art;6421;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
219864;98377;Orchis mascula;Sankt Pers nycklar;Art;11825;Jordbrukslandskap (J) - Stor betydelse;LC;
219865;98378;Orchis militaris;johannesnycklar;Art;4400;Jordbrukslandskap (J) - Stor betydelse;LC;
219874;98383;Platanthera bifolia;nattviol;Art;32531;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;LC;
219875;98386;Platanthera chlorantha;grönvit nattviol;Art;21191;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;LC;
219882;98396;Pseudorchis straminea;fjällyxne;Art;1406;Fjäll (F) - Stor betydelse;LC;
32;98521;Allium lineare;klipplök;Art;1682;Jordbrukslandskap (J) - Stor betydelse;EN;B1ab(iii,v)
223563;98536;Allium schoenoprasum var. alvarense;alvargräslök;Varietet;1886;Jordbrukslandskap (J) - Stor betydelse;NE;
61;98604;Anthericum liliago;stor sandlilja;Art;2207;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;EN;B2ab(iii,v)
219763;98605;Anthericum ramosum;liten sandlilja;Art;3983;Jordbrukslandskap (J) - Stor betydelse;LC;
222812;98621;Convallaria majalis;liljekonvalj;Art;54589;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
222857;98653;Maianthemum bifolium;ekorrbär;Art;57627;Skog (S) - Stor betydelse;LC;
219878;98680;Polygonatum multiflorum;storrams;Art;13644;Skog (S) - Stor betydelse;LC;
219879;98681;Polygonatum odoratum;getrams;Art;19565;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;LC;
219880;98682;Polygonatum verticillatum;kransrams;Art;8242;Skog (S) - Stor betydelse;LC;
224779;98841;Juncus balticus;östersjötåg;Art;2821;Havsstrand (H) - Stor betydelse;LC;
893;98848;Juncus capitatus;huvudtåg;Art;927;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse;EN;B2ab(ii,iii,iv,v)
222529;98849;Juncus castaneus;bruntåg;Art;613;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
222541;98869;Juncus squarrosus;borsttåg;Art;6488;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse;NT;A2b
222542;98870;Juncus stygius;dytåg;Art;3966;Våtmark (V) - Stor betydelse;LC;
222546;98874;Juncus triglumis;lapptåg;Art;1354;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
222569;98896;Luzula campestris;knippfryle;Art;26736;Jordbrukslandskap (J) - Stor betydelse;LC;
222573;98902;Luzula multiflora;ängsfryle;Art;43541;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;LC;
222579;98914;Luzula sudetica;svartfryle;Art;5407;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;LC;
222581;98917;Luzula wahlenbergii;fjällfryle;Art;777;Fjäll (F) - Stor betydelse;LC;
222738;98928;Blysmus compressus;plattsäv;Art;4209;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse;VU;A2bc
222237;98929;Blysmus rufus;rödsäv;Art;3004;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Våtmark (V) - Har betydelse;VU;A2bc
222277;98940;Carex appropinquata;tagelstarr;Art;4925;Våtmark (V) - Stor betydelse;LC;
222283;98950;Carex atrofusca;svedstarr;Art;1467;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
258;98952;Carex bicolor;brokstarr;Art;625;Fjäll (F) - Stor betydelse;EN;B2ab(ii,iii,iv,v)
224589;98966;Carex buxbaumii subsp. buxbaumii;vanlig klubbstarr;Underart;1645;Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse;LC;
224591;98967;Carex buxbaumii subsp. mutica;fjällklubbstarr;Underart;1299;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
222293;98971;Carex capillaris;hårstarr;Art;5493;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
222294;98974;Carex capitata;huvudstarr;Art;1668;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
222295;98976;Carex caryophyllea;vårstarr;Art;13560;Jordbrukslandskap (J) - Stor betydelse;NT;A2b
222297;98979;Carex chordorrhiza;strängstarr;Art;15710;Våtmark (V) - Stor betydelse;LC;
222299;98987;Carex diandra;trindstarr;Art;7513;Våtmark (V) - Stor betydelse;LC;
222301;98991;Carex dioica;nålstarr;Art;17313;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
222302;98993;Carex disperma;spädstarr;Art;3323;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
222306;98998;Carex echinata;stjärnstarr;Art;30392;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
222308;99002;Carex elongata;rankstarr;Art;13243;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
222311;99007;Carex flacca;slankstarr;Art;14374;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
222312;99008;Carex flava;knagglestarr;Art;22915;Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse;LC;
222316;99016;Carex globularis;klotstarr;Art;14977;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
259;99020;Carex hartmaniorum;hartmansstarr;Art;3991;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Har betydelse;VU;B2ab(iii,v)
260;99021;Carex heleonastes;myrstarr;Art;1555;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;VU;B2ab(i,ii,iii,v)
222322;99024;Carex hostiana;ängsstarr;Art;13567;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse;NT;A2bc+4abc
222326;99031;Carex lasiocarpa;trådstarr;Art;34122;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
222327;99032;Carex laxa;slakstarr;Art;446;Våtmark (V) - Stor betydelse;LC;
222328;99033;Carex lepidocarpa;näbbstarr/jämtstarr;Art;6321;Våtmark (V) - Stor betydelse;LC;
224653;99034;Carex lepidocarpa subsp. jemtlandica;jämtstarr;Underart;1141;Våtmark (V) - Stor betydelse;NE;
222330;99039;Carex limosa;dystarr;Art;23944;Våtmark (V) - Stor betydelse;LC;
222331;99041;Carex livida;vitstarr;Art;6594;Våtmark (V) - Stor betydelse;LC;
222332;99042;Carex loliacea;repestarr;Art;6846;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
222335;99046;Carex magellanica;sumpstarr;Art;16305;Våtmark (V) - Stor betydelse;LC;
222337;99054;Carex microglochin;borststarr;Art;584;Våtmark (V) - Stor betydelse;LC;
222338;99055;Carex montana;lundstarr;Art;11400;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;LC;
221025;99059;Carex myosuroides;enaxig sävstarr;Art;494;Fjäll (F) - Stor betydelse;LC;
222382;99073;Carex oederi;ärtstarr;Art;18064;Havsstrand (H) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
257;99074;Carex oederi var. bergrothii;ävjestarr;Varietet;342;Våtmark (V) - Stor betydelse;NE;
224693;99076;Carex oederi var. pulchella;liten ärtstarr;Varietet;2978;Havsstrand (H) - Stor betydelse, Våtmark (V) - Har betydelse;NE;
222344;99077;Carex ornithopoda;fågelstarr;Art;3105;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Våtmark (V) - Har betydelse;LC;
222351;99083;Carex pallescens;blekstarr;Art;30905;Jordbrukslandskap (J) - Stor betydelse;LC;
222352;99085;Carex panicea;hirsstarr;Art;41325;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
222354;99088;Carex parallela;lappstarr;Art;679;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
222355;99089;Carex pauciflora;taggstarr;Art;19962;Våtmark (V) - Stor betydelse;LC;
222358;99096;Carex pilulifera;pillerstarr;Art;21602;Jordbrukslandskap (J) - Stor betydelse;LC;
222361;99100;Carex pulicaris;loppstarr;Art;11068;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse, Skog (S) - Har betydelse;NT;A2bc
222363;99103;Carex rariflora;myggstarr;Art;956;Våtmark (V) - Stor betydelse;LC;
222364;99104;Carex remota;skärmstarr;Art;11343;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
269;99105;Carex rhynchophysa;älvstarr;Art;693;Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse, Sötvatten (L) - Har betydelse;NT;B2a
222370;99113;Carex rupestris;klippstarr;Art;1034;Fjäll (F) - Stor betydelse;LC;
222371;99116;Carex saxatilis;glansstarr;Art;1627;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
222548;99120;Carex simpliciuscula;fleraxig sävstarr;Art;286;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
221527;99329;Eleocharis acicularis;nålsäv;Art;9950;Brackvatten (B) - Stor betydelse, Havsstrand (H) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Har betydelse;LC;
222432;99333;Eleocharis multicaulis;dysäv;Art;1562;Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
222435;99342;Eleocharis quinqueflora;tagelsäv;Art;5975;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
222466;99361;Eriophorum gracile;kärrull;Art;4053;Våtmark (V) - Stor betydelse;LC;
222467;99362;Eriophorum latifolium;gräsull;Art;11933;Våtmark (V) - Stor betydelse;LC;
222468;99364;Eriophorum russeolum;rostull;Art;1385;Våtmark (V) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
222470;99370;Eriophorum vaginatum;tuvull;Art;47526;Våtmark (V) - Stor betydelse;LC;
222653;99382;Rhynchospora alba;vitag;Art;13876;Våtmark (V) - Stor betydelse;LC;
222654;99383;Rhynchospora fusca;brunag;Art;3780;Våtmark (V) - Stor betydelse;NT;A2b
222662;99390;Schoenus ferrugineus;axag;Art;8058;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
222663;99391;Schoenus nigricans;knappag;Art;2752;Våtmark (V) - Stor betydelse;LC;
222702;99400;Trichophorum alpinum;snip;Art;18810;Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse;LC;
222703;99401;Trichophorum cespitosum;tuvsäv;Art;22832;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
224858;99403;Trichophorum cespitosum subsp. germanicum;hedsäv;Underart;1226;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
16;99462;Aira caryophyllea;vittåtel;Art;3198;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;B2ab(iii,iv)
222203;99466;Aira praecox;vårtåtel;Art;6182;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
219926;99488;Ammophila arenaria;sandrör;Art;3020;Havsstrand (H) - Stor betydelse;LC;
219764;99504;Anthoxanthum nipponicum;nordvårbrodd;Art;3550;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;LC;
222220;99505;Anthoxanthum odoratum;sydvårbrodd;Art;50455;Jordbrukslandskap (J) - Stor betydelse;LC;
1856;99511;Apera interrupta;alvarkösa;Art;529;Jordbrukslandskap (J) - Stor betydelse;NT;"B2a; D1"
222416;99543;Avenella flexuosa;kruståtel;Art;94511;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Fjäll (F) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
222242;99563;Briza media;darrgräs;Art;37216;Jordbrukslandskap (J) - Stor betydelse;LC;
174;99566;Bromopsis benekenii;strävlosta;Art;4861;Skog (S) - Stor betydelse;LC;
222255;99581;Bromus hordeaceus;luddlosta;Art;20021;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
222270;99607;Calamagrostis epigejos;bergrör;Art;21960;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
221399;99663;Corynephorus canescens;borsttåtel;Art;3511;Jordbrukslandskap (J) - Stor betydelse;LC;
219796;99682;Danthonia decumbens;knägräs;Art;31215;Jordbrukslandskap (J) - Stor betydelse;LC;
222414;99688;Deschampsia bottnica;gultåtel;Art;3242;Havsstrand (H) - Stor betydelse, Brackvatten (B) - Har betydelse;LC;
643;99711;Drymochloa sylvatica;skogssvingel;Art;2889;Skog (S) - Stor betydelse;NT;B2ab(iii,v)
224730;99766;Elytrigia juncea subsp. boreoatlantica;strandkvickrot;Underart;106;Havsstrand (H) - Stor betydelse;NE;
1883;99821;Festuca polesica;sandsvingel;Art;1236;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;LC;
224753;99828;Festuca rubra subsp. oelandica;bågsvingel;Underart;861;Jordbrukslandskap (J) - Stor betydelse;NE;
220178;99859;Helictochloa pratensis;ängshavre;Art;25691;Jordbrukslandskap (J) - Stor betydelse;LC;
220202;99863;Hierochloë alpina;fjällmyskgräs;Art;362;Fjäll (F) - Stor betydelse;LC;
783;99879;Hordelymus europaeus;skogskorn;Art;3388;Skog (S) - Stor betydelse;VU;B2ab(iii,v)
1888;99907;Koeleria glauca;tofsäxing;Art;2590;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;"A2b; B2ab(iii,v)"
222584;99942;Melica nutans;bergsslok;Art;42212;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;LC;
222586;99945;Melica uniflora;lundslok;Art;5865;Skog (S) - Stor betydelse;LC;
219851;99951;Milium effusum;hässlebrodd;Art;20494;Skog (S) - Stor betydelse;LC;
